Tipo Imóvel,Bairro,Dormitorios,Banheiros,Garagens,A. Terreno M²,A. Construída M²,Alarme,Ar Condicionado,Armários,Box Blindex,Cerca Elétrica,Churrasqueira,Cozinha,Escritório,Home Theater,Iluminação,Lavabo,Piscina,Porcelanato,Portão Eletronico,Sala de Estar,Sala de Jantar,Semi Mobiliado,Varanda,Precio
Terreno Lote,Novo Sobradinho,0,0,0,360.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000.00
Casa Padrão,Jardim Coopagro,2,2,,245.00 ,93.55 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,225000.00
Terreno Lote,Concórdia do Oeste,0,0,0,500.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.00
Apartamento Padrão,Vila Becker,1,20,10,629.30 ,415.20 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1680000.00
Terreno Lote,Jardim Coopagro,0,0,0,5772.69 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847000.00
Terreno Lote,Jardim Coopagro,0,0,0,5245.13 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678000.00
Apartamento Padrão,Jardim La Salle,1,2,,0,87.96 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,270000.00
Apartamento Duplex,Centro,3,3,4,339.00 ,208.00 ,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,2480000.00
Casa Padrão,Jardim Panorama,1,3,4,386.33 ,200.00 ,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,550000.00
Casa Padrão,Jardim Panorama,1,2,,125.00 ,54.14 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,340000.00
Casa Padrão,Jardim Coopagro,2,2,2,125.00 ,57.00 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,290000.00
Casa Padrão,Vila Becker,1,3,2,180.00 ,108.00 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,580000.00
Casa Padrão,Pinheirinho,1,2,2,125.00 ,57.10 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,235000.00
Casa Padrão,Pinheirinho,1,2,2,125.00 ,57.10 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,235000.00
Casa Padrão,Pinheirinho,1,2,2,125.00 ,57.10 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,235000.00
Casa Padrão,Pinheirinho,1,2,2,125.00 ,57.10 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,235000.00
Casa Padrão,Jardim Porto Alegre,1,3,2,117.00 ,73.05 ,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,430000.00
Casa Padrão,Jardim Coopagro,1,2,,91.25 ,52.00 ,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,219000.00
Apartamento Padrão,São Francisco,1,2,,0,70.64 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,198000.00
Apartamento Padrão,Jardim Pancera,1,,,81.03 ,58.35 ,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,380000.00
Apartamento Padrão,Centro,1,2,2,0,77.13 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,384011.31
Apartamento Padrão,Centro,1,2,2,0,77.13 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,378336.26
Apartamento Padrão,Centro,1,2,2,0,77.13 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,372745.09
Apartamento Padrão,Centro,1,2,2,0,77.13 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,361727.99
Apartamento Padrão,Centro,1,2,2,0,77.13 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,358110.71
Apartamento Padrão,Centro,1,2,2,0,77.13 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,352739.05
Apartamento Padrão,Centro,1,2,2,0,81.77 ,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,401742.84
Apartamento Padrão,Centro,1,2,2,0,81.77 ,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,374477.72
Apartamento Padrão,Centro,1,2,2,0,77.13 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,342236.25
Terreno Lote,Vila Industrial,0,0,0,800.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000.00
Casa Padrão,Jardim Gisela,5,3,2,365.16 ,170.00 ,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,650000.00
Casa Padrão,Jardim Santa Clara IV,4,2,2,194.83 ,102.00 ,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,210000.00
Casa Sobrado,Jardim Pancera,2,3,3,180.00 ,162.18 ,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,680000.00
Terreno Lote,Pinheirinho,0,0,0,275.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.00
Terreno Lote,Pinheirinho,0,0,0,275.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.00
Terreno Lote,Pinheirinho,0,0,0,275.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.00
Terreno Lote,Pinheirinho,0,0,0,275.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.00
Terreno Lote,Pinheirinho,0,0,0,275.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.00
Terreno Lote,Pinheirinho,0,0,0,250.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.00
Terreno Lote,Pinheirinho,0,0,0,250.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.00
Terreno Lote,Pinheirinho,0,0,0,250.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.00
Terreno Lote,Pinheirinho,0,0,0,250.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.00
Casa Padrão,Vila Industrial,1,3,2,384.80 ,178.13 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,550000.00
Casa Padrão,São Francisco,1,2,2,132.50 ,57.15 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,240000.00
Casa Padrão,São Francisco,1,2,2,132.50 ,57.15 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,240000.00
Casa Padrão,São Francisco,1,2,2,132.50 ,57.15 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,240000.00
Apartamento Padrão,Vila Industrial,2,3,4,241.40 ,123.45 ,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,803000.00
Apartamento Padrão,Vila Industrial,2,3,4,241.40 ,123.45 ,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,803000.00
Apartamento Padrão,Vila Industrial,2,3,4,241.40 ,123.45 ,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,797000.00
Apartamento Padrão,Vila Industrial,2,3,4,241.40 ,123.45 ,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,797000.00
Apartamento Padrão,Vila Industrial,2,3,4,241.40 ,123.45 ,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,797000.00
Apartamento Padrão,Vila Industrial,2,3,4,241.40 ,123.45 ,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,797000.00
Apartamento Padrão,Vila Industrial,2,3,4,241.40 ,123.45 ,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,791000.00
Apartamento Padrão,Vila Industrial,2,3,4,241.40 ,123.45 ,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,791000.00
Apartamento Padrão,Vila Industrial,2,3,4,241.40 ,123.45 ,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,791000.00
Casa Padrão,Jardim Concórdia,1,3,2,180.00 ,107.14 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,490000.00
Apartamento Padrão,Jardim Pancera,2,2,2,111.02 ,73.00 ,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,350000.00
Casa Padrão,Jardim Gisela,2,3,2,490.00 ,250.00 ,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1900000.00
Apartamento Padrão,Vila Industrial,1,2,,73.67 ,55.29 ,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,269000.00
Casa Padrão,Jardim La Salle,4,3,2,462.50 ,184.84 ,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1800000.00
Casa Padrão,São Francisco,1,2,2,153.90 ,55.00 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,250000.00
Casa Padrão,São Francisco,1,2,2,153.90 ,55.00 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,250000.00
Casa Padrão,Jardim Pancera,1,3,,432.00 ,107.31 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,450000.00
Casa Sobrado,Jardim Pancera,2,3,3,190.10 ,170.40 ,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1050000.00
Apartamento Padrão,Vila Industrial,2,3,2,138.30 ,102.66 ,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,610000.00
Terreno Lote,Jardim Pancera,0,0,0,2046.87 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950000.00
Apartamento Padrão,Panorama,1,2,,85.00 ,58.45 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,180000.00
Casa Padrão,Tocantins,1,3,3,212.71 ,135.50 ,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,770000.00
Casa Padrão,Tocantins,1,3,3,212.71 ,135.50 ,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,770000.00
Apartamento Padrão,Jardim La Salle,2,3,2,180.00 ,110.00 ,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,799000.00
Terreno Lote,Jardim Panorama,0,0,0,420.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000.00
Terreno Lote,Centro,0,0,0,576.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353600.00
Rural Chácara sem Casa,Distrito de Vila Nova,0,0,0,20000.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000.00
Terreno Lote,Vila Pioneiro,0,0,0,250.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115000.00
Casa Sobrado,Vila Industrial,2,3,5,289.00 ,203.15 ,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1380000.00
Casa Sobrado,Vila Industrial,2,3,5,315.00 ,245.00 ,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1985000.00
Casa Sobrado,Vila Industrial,2,3,5,285.00 ,244.00 ,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,2085000.00
Casa Padrão,Jardim Porto Alegre,3,4,3,659.40 ,164.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,850000.00
Casa Padrão,Tocantins,4,3,3,180.09 ,118.00 ,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,630000.00
Casa Padrão,Tocantins,4,3,3,180.09 ,118.00 ,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,630000.00
Casa Padrão,Vila Becker,4,3,3,216.00 ,142.50 ,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,740000.00
Casa Padrão,Vila Becker,4,3,3,216.00 ,142.50 ,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,740000.00
Casa Padrão,Vila Becker,4,3,2,216.00 ,131.60 ,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,650000.00
Apartamento Padrão,Centro,1,3,3,169.00 ,135.74 ,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,850000.00
Casa Padrão,Centro,2,2,,234.43 ,130.00 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,350000.00
Apartamento Padrão,Vila Industrial,2,3,4,144.15 ,124.14 ,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,700000.00
Apartamento Padrão,Jardim Porto Alegre,1,2,,71.50 ,56.00 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,367500.00
Casa Padrão,Jardim Porto Alegre,2,3,2,268.86 ,131.00 ,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,550000.00
Apartamento Padrão,Jardim Anápolis,2,2,2,104.09 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,375000.00
Casa Padrão,Jardim Coopagro,2,2,2,133.75 ,61.00 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,370000.00
Casa Padrão,Jardim Coopagro,2,2,2,133.75 ,61.00 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,370000.00
Casa Padrão,Jardim Coopagro,2,2,2,157.81 ,61.70 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,340000.00
Casa Padrão,Jardim Coopagro,2,2,2,157.81 ,61.70 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,305000.00
Terreno Lote,Tocantins,0,0,0,360.26 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685000.00
Apartamento Padrão,Vila Industrial,2,2,2,104.09 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,375000.00
Apartamento Padrão,Vila Industrial,1,2,2,104.09 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,345000.00
Apartamento Padrão,Vila Industrial,1,2,2,93.74 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,335000.00
Apartamento Padrão,Vila Industrial,2,2,2,104.09 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,375000.00
Apartamento Padrão,Vila Industrial,2,2,2,104.09 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,375000.00
Apartamento Padrão,Vila Industrial,2,2,2,104.09 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,360000.00
Apartamento Padrão,Vila Industrial,1,2,2,93.74 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,335000.00
Apartamento Padrão,Vila Industrial,2,2,2,104.09 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,375000.00
Apartamento Padrão,Vila Industrial,2,2,2,104.09 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,360000.00
Apartamento Padrão,Vila Industrial,2,2,2,104.09 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,360000.00
Apartamento Padrão,Vila Industrial,1,2,2,93.74 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,335000.00
Apartamento Padrão,Vila Industrial,2,2,2,104.09 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,375000.00
Apartamento Padrão,Vila Industrial,2,2,2,104.09 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,375000.00
Apartamento Padrão,Vila Industrial,2,2,2,104.09 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,345000.00
Apartamento Padrão,Vila Industrial,2,2,2,93.74 ,64.98 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,345000.00
Casa Padrão,Pinheirinho,1,2,,0,49.05 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,188000.00
Casa Padrão,Jardim Anápolis,1,3,2,360.50 ,144.28 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,699000.00
Casa Padrão,Jardim Porto Alegre,1,3,2,565.13 ,173.22 ,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,999000.00
Casa Padrão,Vila Becker,1,3,2,180.00 ,83.35 ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,470000.00
Casa Padrão,Vila Becker,1,3,2,180.00 ,83.35 ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,470000.00
Apartamento Padrão,Vila Industrial,1,3,2,151.86 ,118.65 ,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,580000.00
Terreno Lote,Jardim Porto Alegre,0,0,0,417.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000.00
Casa Padrão,São Francisco,1,2,2,132.50 ,57.15 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,240000.00
Apartamento Padrão,Vila Industrial,1,2,2,100.00 ,71.80 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,425000.00
Apartamento Padrão,Vila Industrial,1,2,2,100.00 ,71.80 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,415000.00
Apartamento Padrão,Vila Industrial,1,2,2,103.00 ,75.52 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,440000.00
Apartamento Padrão,Vila Industrial,1,2,2,103.00 ,75.69 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,435000.00
Apartamento Padrão,Vila Industrial,1,2,2,103.00 ,75.69 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,425000.00
Apartamento Padrão,Vila Industrial,1,2,2,103.00 ,75.69 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,415000.00
Apartamento Padrão,Vila Industrial,1,2,2,103.00 ,75.69 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,405000.00
Apartamento Padrão,Vila Industrial,1,2,2,103.00 ,75.69 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,385000.00
Apartamento Padrão,Vila Industrial,1,2,2,100.00 ,71.80 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,420000.00
Apartamento Padrão,Vila Industrial,1,2,2,100.00 ,71.80 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,410000.00
Apartamento Padrão,Vila Industrial,1,2,2,100.00 ,71.80 ,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,390000.00
Casa Sobrado,Jardim La Salle,4,4,4,583.20 ,268.18 ,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,2200000.00
Casa Padrão,Vila Industrial,2,3,3,610.00 ,266.05 ,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,2250000.00
Casa Padrão,Jardim Concórdia,2,3,2,175.00 ,98.38 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,480000.00
Casa Padrão,Jardim Concórdia,2,3,2,175.00 ,100.08 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,480000.00
Casa Sobrado,Jardim Pancera,2,3,4,116.10 ,155.60 ,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,730000.00
Casa Padrão,Jardim Concórdia,2,3,3,288.00 ,165.00 ,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,820000.00
Terreno Lote,Jardim Tocantins,0,0,0,366.52 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000.00
Casa Padrão,Jardim Pancera,2,3,3,360.00 ,148.93 ,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1100000.00
Terreno Lote,Jardim Concórdia,0,0,0,560.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000.00
Terreno Lote,Centro,0,0,0,1500.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000.00
Terreno Lote,Jardim Coopagro,0,0,0,306.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000.00
Casa Padrão,Vila Pioneiro,1,3,2,360.00 ,200.00 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,550000.00
Apartamento Padrão,Tocantins,1,2,2,91.00 ,62.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,370000.00
Apartamento Padrão,Tocantins,1,2,2,91.00 ,62.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,370000.00
Apartamento Padrão,Tocantins,1,2,2,91.00 ,62.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,370000.00
Apartamento Padrão,Tocantins,1,2,2,91.00 ,62.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,360000.00
Apartamento Padrão,Tocantins,1,2,2,91.00 ,62.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,360000.00
Apartamento Padrão,Tocantins,1,2,2,91.00 ,62.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,350000.00
Apartamento Padrão,Tocantins,1,2,2,91.00 ,62.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,350000.00
Apartamento Padrão,Tocantins,1,2,2,91.00 ,62.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,350000.00
Apartamento Padrão,Tocantins,1,2,2,91.00 ,62.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,350000.00
Apartamento Padrão,Tocantins,1,2,2,91.00 ,62.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,340000.00
Casa Padrão,Jardim Gisela,2,3,2,180.02 ,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,625000.00
Casa Padrão,Jardim Gisela,2,3,2,180.00 ,108.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,625000.00
Terreno Lote,Centro,0,0,0,301.12 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000.00
Casa Padrão,Jardim La Salle,2,3,3,433.44 ,72.00 ,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1300000.00
Casa Padrão,Centro,2,4,2,290.00 ,100.00 ,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,260000.00
Casa Padrão,Jardim Panorama,2,2,3,125.00 ,69.52 ,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,300000.00
Apartamento Padrão,Centro,2,4,4,313.28 ,193.20 ,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,2500000.00
Apartamento Padrão,Centro,2,3,3,0,115.00 ,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,780000.00
Casa Padrão,Vila Pioneiro,1,2,,281.56 ,94.41 ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,240000.00
Terreno Lote,Centro,0,0,0,867.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000.00
Apartamento Padrão,Vila Industrial,1,2,2,110.49 ,69.46 ,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,600000.00
Apartamento Flat,Centro,1,,,73.42 ,48.06 ,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,570000.00
Apartamento Padrão,Jardim La Salle,2,3,6,278.71 ,251.00 ,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,2400000.00
Terreno Lote,Jardim Pancera,0,0,0,360.63 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000.00
Apartamento Padrão,Vila Industrial,2,3,2,0,90.47 ,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,495000.00
Casa Sobrado,Vila Industrial,1,3,3,138.55 ,140.97 ,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,650000.00
Terreno Lote,Jardim Panorama,0,0,0,296.13 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000.00
Terreno Lote,Jardim Panorama,0,0,0,265.10 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000.00
Terreno Lote,Jardim Panorama,0,0,0,264.89 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000.00
Terreno Lote,Jardim Panorama,0,0,0,294.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000.00
Terreno Lote,Vila Becker,0,0,0,469.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000.00
Terreno Lote,Vila Becker,0,0,0,469.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470000.00
Rural Chácara com Casa,Área Rural de Toledo,0,0,0,158000.00 ,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,4500000.00
Rural Chácara sem Casa,Área Rural de Toledo,0,0,0,22905.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.00
Rural Chácara sem Casa,Área Rural de Toledo,0,0,0,22905.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.00
Rural Chácara sem Casa,Área Rural de Toledo,0,0,0,22905.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.00
Rural Chácara com Casa,Área Rural de Toledo,0,0,0,22905.00 ,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,400000.00
Rural Chácara com Casa,Área Rural de Toledo,0,0,0,20379.00 ,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,800000.00
Rural Chácara com Casa,Área Rural de Toledo,0,0,0,23201.00 ,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,800000.00
Rural Chácara sem Casa,Área Rural de Toledo,0,0,0,22800.00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000.00
Casa Padrão,Pinheirinho,1,3,2,125.00 ,70.00 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,310000.00
Casa Padrão,Pinheirinho,1,2,2,125.00 ,61.04 ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,250000.00
Casa Padrão,Jardim Gisela,1,3,3,180.00 ,112.00 ,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,670000.00
Casa Padrão,Jardim Gisela,1,3,3,180.00 ,112.00 ,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,620000.00
